Time_Index,COAL_AID1379,COAL_AID1380,COAL_AID1442,COAL_AID1699,COAL_AID1700,COAL_AID1701,COAL_AID1735,COAL_AID1736,COAL_AID1737,COAL_AID1795,COAL_AID561,COAL_AID704,COAL_AID705,COAL_AID706,COAL_AID709,DR,Electric Vehicles,FO2,FO6,NG_ISNE_LNG,OT,PS,Solar Distributed,Uranium,WAT,NG_Algonquin,NG_Dracut,NG_Iroquois Z2,NG_Tenn Z6
1410,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1411,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1412,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1413,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1414,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1415,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1416,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1417,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1418,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1419,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1420,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1421,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1422,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1423,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1424,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1425,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1426,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1427,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1428,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1429,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1430,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1431,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1432,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1433,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1434,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1435,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1436,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1437,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1438,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1439,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1440,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,1.641034483,1.641034483,0.811034483,1.859137931
1441,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1442,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1443,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1444,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1445,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1446,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1447,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1448,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1449,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1450,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1451,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1452,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1453,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1454,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1455,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1456,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1457,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1458,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1459,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1460,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1461,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1462,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1463,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1464,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1465,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1466,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1467,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1468,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1469,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1470,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1471,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1472,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1473,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1474,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1475,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1476,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1477,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1478,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1479,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1480,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
1481,4.473822603,7.21,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,18.68226089,13.54389,8.319825049,0.0790056,0,0,0.8301,0,0.128387097,0.128387097,0.191935484,0.234193548
